CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0026000000040084RB0F;13/07/2019;11;0,057;R
ES0026000000040084RB0F;13/07/2019;12;0,04;R
ES0026000000040084RB0F;13/07/2019;13;0,042;R
ES0026000000040084RB0F;13/07/2019;14;0,057;R
ES0026000000040084RB0F;13/07/2019;15;0,056;R
ES0026000000040084RB0F;13/07/2019;16;0,027;R
ES0026000000040084RB0F;13/07/2019;17;0,058;R
ES0026000000040084RB0F;13/07/2019;18;0,058;R
ES0026000000040084RB0F;13/07/2019;19;0,035;R
ES0026000000040084RB0F;13/07/2019;20;0,048;R
ES0026000000040084RB0F;13/07/2019;21;0,058;R
ES0026000000040084RB0F;13/07/2019;22;0,048;R
ES0026000000040084RB0F;13/07/2019;23;0,033;R
ES0026000000040084RB0F;13/07/2019;24;0,058;R
ES0026000000040084RB0F;14/07/2019;1;0,057;R
ES0026000000040084RB0F;14/07/2019;2;0,031;R
ES0026000000040084RB0F;14/07/2019;3;0,051;R
ES0026000000040084RB0F;14/07/2019;4;0,059;R
ES0026000000040084RB0F;14/07/2019;5;0,045;R
ES0026000000040084RB0F;14/07/2019;6;0,258;E
ES0026000000040084RB0F;14/07/2019;7;0,056;R
ES0026000000040084RB0F;14/07/2019;8;0,058;R
ES0026000000040084RB0F;14/07/2019;9;0,028;R
ES0026000000040084RB0F;14/07/2019;10;0,055;R
ES0026000000040084RB0F;14/07/2019;11;0,057;R
ES0026000000040084RB0F;14/07/2019;12;0,045;R
ES0026000000040084RB0F;14/07/2019;13;0,038;R
ES0026000000040084RB0F;14/07/2019;14;0,057;R
ES0026000000040084RB0F;14/07/2019;15;0,058;R
ES0026000000040084RB0F;14/07/2019;16;0,025;R
ES0026000000040084RB0F;14/07/2019;17;0,057;R
ES0026000000040084RB0F;14/07/2019;18;0,058;R
ES0026000000040084RB0F;14/07/2019;19;0,041;R
ES0026000000040084RB0F;14/07/2019;20;0,042;R
ES0026000000040084RB0F;14/07/2019;21;0,057;R
ES0026000000040084RB0F;14/07/2019;22;0,057;R
ES0026000000040084RB0F;14/07/2019;23;0,026;R
ES0026000000040084RB0F;14/07/2019;24;0,058;R
ES0026000000040084RB0F;15/07/2019;1;0,057;R
ES0026000000040084RB0F;15/07/2019;2;0,038;R
ES0026000000040084RB0F;15/07/2019;3;0,045;R
ES0026000000040084RB0F;15/07/2019;4;0,057;R
ES0026000000040084RB0F;15/07/2019;5;0,055;R
ES0026000000040084RB0F;15/07/2019;6;0,028;R
ES0026000000040084RB0F;15/07/2019;7;0,059;R
ES0026000000040084RB0F;15/07/2019;8;0,057;R
ES0026000000040084RB0F;15/07/2019;9;0,035;R
ES0026000000040084RB0F;15/07/2019;10;0,047;R
ES0026000000040084RB0F;15/07/2019;11;0,058;R
ES0026000000040084RB0F;15/07/2019;12;0,05;R
ES0026000000040084RB0F;15/07/2019;13;0,032;R
ES0026000000040084RB0F;15/07/2019;14;0,057;R
ES0026000000040084RB0F;15/07/2019;15;0,058;R
ES0026000000040084RB0F;15/07/2019;16;0,032;R
ES0026000000040084RB0F;15/07/2019;17;0,051;R
ES0026000000040084RB0F;15/07/2019;18;0,057;R
ES0026000000040084RB0F;15/07/2019;19;0,049;R
ES0026000000040084RB0F;15/07/2019;20;0,034;R
ES0026000000040084RB0F;15/07/2019;21;0,058;R
ES0026000000040084RB0F;15/07/2019;22;0,058;R
ES0026000000040084RB0F;15/07/2019;23;0,03;R
ES0026000000040084RB0F;15/07/2019;24;0,052;R
ES0026000000040084RB0F;16/07/2019;1;0,057;R
ES0026000000040084RB0F;16/07/2019;2;0,047;R
ES0026000000040084RB0F;16/07/2019;3;0,036;R
ES0026000000040084RB0F;16/07/2019;4;0,057;R
ES0026000000040084RB0F;16/07/2019;5;0,059;R
ES0026000000040084RB0F;16/07/2019;6;0,027;R
ES0026000000040084RB0F;16/07/2019;7;0,055;R
ES0026000000040084RB0F;16/07/2019;8;0,058;R
ES0026000000040084RB0F;16/07/2019;9;0,044;R
ES0026000000040084RB0F;16/07/2019;10;0,038;R
ES0026000000040084RB0F;16/07/2019;11;0,057;R
ES0026000000040084RB0F;16/07/2019;12;0,058;R
ES0026000000040084RB0F;16/07/2019;13;0,025;R
ES0026000000040084RB0F;16/07/2019;14;0,057;R
ES0026000000040084RB0F;16/07/2019;15;0,057;R
ES0026000000040084RB0F;16/07/2019;16;0,044;R
ES0026000000040084RB0F;16/07/2019;17;0,039;R
ES0026000000040084RB0F;16/07/2019;18;0,058;R
ES0026000000040084RB0F;16/07/2019;19;0,057;R
ES0026000000040084RB0F;16/07/2019;20;0,026;R
ES0026000000040084RB0F;16/07/2019;21;0,057;R
ES0026000000040084RB0F;16/07/2019;22;0,057;R
ES0026000000040084RB0F;16/07/2019;23;0,042;R
ES0026000000040084RB0F;16/07/2019;24;0,04;R
ES0026000000040084RB0F;17/07/2019;1;0,058;R
ES0026000000040084RB0F;17/07/2019;2;0,055;R
ES0026000000040084RB0F;17/07/2019;3;0,027;R
ES0026000000040084RB0F;17/07/2019;4;0,057;R
ES0026000000040084RB0F;17/07/2019;5;0,058;R
ES0026000000040084RB0F;17/07/2019;6;0,036;R
ES0026000000040084RB0F;17/07/2019;7;0,046;R
ES0026000000040084RB0F;17/07/2019;8;0,058;R
ES0026000000040084RB0F;17/07/2019;9;0,049;R
ES0026000000040084RB0F;17/07/2019;10;0,033;R
ES0026000000040084RB0F;17/07/2019;11;0,057;R
ES0026000000040084RB0F;17/07/2019;12;0,057;R
ES0026000000040084RB0F;17/07/2019;13;0,029;R
ES0026000000040084RB0F;17/07/2019;14;0,053;R
ES0026000000040084RB0F;17/07/2019;15;0,057;R
ES0026000000040084RB0F;17/07/2019;16;0,043;R
ES0026000000040084RB0F;17/07/2019;17;0,039;R
ES0026000000040084RB0F;17/07/2019;18;0,057;R
ES0026000000040084RB0F;17/07/2019;19;0,057;R
ES0026000000040084RB0F;17/07/2019;20;0,025;R
ES0026000000040084RB0F;17/07/2019;21;0,058;R
ES0026000000040084RB0F;17/07/2019;22;0,057;R
ES0026000000040084RB0F;17/07/2019;23;0,036;R
ES0026000000040084RB0F;17/07/2019;24;0,045;R
ES0026000000040084RB0F;18/07/2019;1;0,057;R
ES0026000000040084RB0F;18/07/2019;2;0,051;R
ES0026000000040084RB0F;18/07/2019;3;0,03;R
ES0026000000040084RB0F;18/07/2019;4;0,057;R
ES0026000000040084RB0F;18/07/2019;5;0,057;R
ES0026000000040084RB0F;18/07/2019;6;0,028;R
ES0026000000040084RB0F;18/07/2019;7;0,053;R
ES0026000000040084RB0F;18/07/2019;8;0,057;R
ES0026000000040084RB0F;18/07/2019;9;0,04;R
ES0026000000040084RB0F;18/07/2019;10;0,041;R
ES0026000000040084RB0F;18/07/2019;11;0,057;R
ES0026000000040084RB0F;18/07/2019;12;0,053;R
ES0026000000040084RB0F;18/07/2019;13;0,028;R
ES0026000000040084RB0F;18/07/2019;14;0,057;R
ES0026000000040084RB0F;18/07/2019;15;0,057;R
ES0026000000040084RB0F;18/07/2019;16;0,028;R
ES0026000000040084RB0F;18/07/2019;17;0,054;R
ES0026000000040084RB0F;18/07/2019;18;0,057;R
ES0026000000040084RB0F;18/07/2019;19;0,04;R
ES0026000000040084RB0F;18/07/2019;20;0,042;R
ES0026000000040084RB0F;18/07/2019;21;0,056;R
ES0026000000040084RB0F;18/07/2019;22;0,051;R
ES0026000000040084RB0F;18/07/2019;23;0,032;R
ES0026000000040084RB0F;18/07/2019;24;0,056;R
ES0026000000040084RB0F;19/07/2019;1;0,058;R
ES0026000000040084RB0F;19/07/2019;2;0,025;R
ES0026000000040084RB0F;19/07/2019;3;0,057;R
ES0026000000040084RB0F;19/07/2019;4;0,056;R
ES0026000000040084RB0F;19/07/2019;5;0,034;R
ES0026000000040084RB0F;19/07/2019;6;0,047;R
ES0026000000040084RB0F;19/07/2019;7;0,056;R
ES0026000000040084RB0F;19/07/2019;8;0,049;R
ES0026000000040084RB0F;19/07/2019;9;0,033;R
ES0026000000040084RB0F;19/07/2019;10;0,056;R
ES0026000000040084RB0F;19/07/2019;11;0,057;R
ES0026000000040084RB0F;19/07/2019;12;0,025;R
ES0026000000040084RB0F;19/07/2019;13;0,057;R
ES0026000000040084RB0F;19/07/2019;14;0,056;R
ES0026000000040084RB0F;19/07/2019;15;0,035;R
ES0026000000040084RB0F;19/07/2019;16;0,047;R
ES0026000000040084RB0F;19/07/2019;17;0,057;R
ES0026000000040084RB0F;19/07/2019;18;0,046;R
ES0026000000040084RB0F;19/07/2019;19;0,036;R
ES0026000000040084RB0F;19/07/2019;20;0,057;R
ES0026000000040084RB0F;19/07/2019;21;0,057;R
ES0026000000040084RB0F;19/07/2019;22;0,025;R
ES0026000000040084RB0F;19/07/2019;23;0,057;R
ES0026000000040084RB0F;19/07/2019;24;0,057;R
ES0026000000040084RB0F;20/07/2019;1;0,034;R
ES0026000000040084RB0F;20/07/2019;2;0,048;R
ES0026000000040084RB0F;20/07/2019;3;0,057;R
ES0026000000040084RB0F;20/07/2019;4;0,046;R
ES0026000000040084RB0F;20/07/2019;5;0,037;R
ES0026000000040084RB0F;20/07/2019;6;0,058;R
ES0026000000040084RB0F;20/07/2019;7;0,055;R
ES0026000000040084RB0F;20/07/2019;8;0,027;R
ES0026000000040084RB0F;20/07/2019;9;0,057;R
ES0026000000040084RB0F;20/07/2019;10;0,057;R
ES0026000000040084RB0F;20/07/2019;11;0,033;R
ES0026000000040084RB0F;20/07/2019;12;0,049;R
ES0026000000040084RB0F;20/07/2019;13;0,057;R
ES0026000000040084RB0F;20/07/2019;14;0,045;R
ES0026000000040084RB0F;20/07/2019;15;0,038;R
ES0026000000040084RB0F;20/07/2019;16;0,057;R
ES0026000000040084RB0F;20/07/2019;17;0,057;R
ES0026000000040084RB0F;20/07/2019;18;0,025;R
ES0026000000040084RB0F;20/07/2019;19;0,056;R
ES0026000000040084RB0F;20/07/2019;20;0,057;R
ES0026000000040084RB0F;20/07/2019;21;0,038;R
ES0026000000040084RB0F;20/07/2019;22;0,045;R
ES0026000000040084RB0F;20/07/2019;23;0,057;R
ES0026000000040084RB0F;20/07/2019;24;0,049;R
ES0026000000040084RB0F;21/07/2019;1;0,032;R
ES0026000000040084RB0F;21/07/2019;2;0,057;R
ES0026000000040084RB0F;21/07/2019;3;0,058;R
ES0026000000040084RB0F;21/07/2019;4;0,025;R
ES0026000000040084RB0F;21/07/2019;5;0,057;R
ES0026000000040084RB0F;21/07/2019;6;0,057;R
ES0026000000040084RB0F;21/07/2019;7;0,039;R
ES0026000000040084RB0F;21/07/2019;8;0,043;R
ES0026000000040084RB0F;21/07/2019;9;0,057;R
ES0026000000040084RB0F;21/07/2019;10;0,052;R
ES0026000000040084RB0F;21/07/2019;11;0,03;R
ES0026000000040084RB0F;21/07/2019;12;0,057;R
ES0026000000040084RB0F;21/07/2019;13;0,057;R
ES0026000000040084RB0F;21/07/2019;14;0,027;R
ES0026000000040084RB0F;21/07/2019;15;0,054;R
ES0026000000040084RB0F;21/07/2019;16;0,057;R
ES0026000000040084RB0F;21/07/2019;17;0,042;R
ES0026000000040084RB0F;21/07/2019;18;0,04;R
ES0026000000040084RB0F;21/07/2019;19;0,057;R
ES0026000000040084RB0F;21/07/2019;20;0,054;R
ES0026000000040084RB0F;21/07/2019;21;0,028;R
ES0026000000040084RB0F;21/07/2019;22;0,057;R
ES0026000000040084RB0F;21/07/2019;23;0,056;R
ES0026000000040084RB0F;21/07/2019;24;0,032;R
ES0026000000040084RB0F;22/07/2019;1;0,05;R
ES0026000000040084RB0F;22/07/2019;2;0,058;R
ES0026000000040084RB0F;22/07/2019;3;0,044;R
ES0026000000040084RB0F;22/07/2019;4;0,038;R
ES0026000000040084RB0F;22/07/2019;5;0,058;R
ES0026000000040084RB0F;22/07/2019;6;0,056;R
ES0026000000040084RB0F;22/07/2019;7;0,026;R
ES0026000000040084RB0F;22/07/2019;8;0,057;R
ES0026000000040084RB0F;22/07/2019;9;0,057;R
ES0026000000040084RB0F;22/07/2019;10;0,033;R
ES0026000000040084RB0F;22/07/2019;11;0,048;R
ES0026000000040084RB0F;22/07/2019;12;0,057;R
ES0026000000040084RB0F;22/07/2019;13;0,045;R
ES0026000000040084RB0F;22/07/2019;14;0,038;R
ES0026000000040084RB0F;22/07/2019;15;0,058;R
ES0026000000040084RB0F;22/07/2019;16;0,054;R
ES0026000000040084RB0F;22/07/2019;17;0,027;R
ES0026000000040084RB0F;22/07/2019;18;0,057;R
ES0026000000040084RB0F;22/07/2019;19;0,058;R
ES0026000000040084RB0F;22/07/2019;20;0,033;R
ES0026000000040084RB0F;22/07/2019;21;0,049;R
ES0026000000040084RB0F;22/07/2019;22;0,058;R
ES0026000000040084RB0F;22/07/2019;23;0,045;R
ES0026000000040084RB0F;22/07/2019;24;0,037;R
ES0026000000040084RB0F;23/07/2019;1;0,057;R
ES0026000000040084RB0F;23/07/2019;2;0,057;R
ES0026000000040084RB0F;23/07/2019;3;0,025;R
ES0026000000040084RB0F;23/07/2019;4;0,058;R
ES0026000000040084RB0F;23/07/2019;5;0,057;R
ES0026000000040084RB0F;23/07/2019;6;0,04;R
ES0026000000040084RB0F;23/07/2019;7;0,043;R
ES0026000000040084RB0F;23/07/2019;8;0,058;R
ES0026000000040084RB0F;23/07/2019;9;0,051;R
ES0026000000040084RB0F;23/07/2019;10;0,03;R
ES0026000000040084RB0F;23/07/2019;11;0,058;R
ES0026000000040084RB0F;23/07/2019;12;0,057;R
ES0026000000040084RB0F;23/07/2019;13;0,032;R
ES0026000000040084RB0F;23/07/2019;14;0,051;R
ES0026000000040084RB0F;23/07/2019;15;0,058;R
ES0026000000040084RB0F;23/07/2019;16;0,044;R
ES0026000000040084RB0F;23/07/2019;17;0,039;R
ES0026000000040084RB0F;23/07/2019;18;0,058;R
ES0026000000040084RB0F;23/07/2019;19;0,056;R
ES0026000000040084RB0F;23/07/2019;20;0,027;R
ES0026000000040084RB0F;23/07/2019;21;0,058;R
ES0026000000040084RB0F;23/07/2019;22;0,057;R
ES0026000000040084RB0F;23/07/2019;23;0,036;R
ES0026000000040084RB0F;23/07/2019;24;0,047;R
ES0026000000040084RB0F;24/07/2019;1;0,057;R
ES0026000000040084RB0F;24/07/2019;2;0,05;R
ES0026000000040084RB0F;24/07/2019;3;0,034;R
ES0026000000040084RB0F;24/07/2019;4;0,057;R
ES0026000000040084RB0F;24/07/2019;5;0,058;R
ES0026000000040084RB0F;24/07/2019;6;0,03;R
ES0026000000040084RB0F;24/07/2019;7;0,053;R
ES0026000000040084RB0F;24/07/2019;8;0,057;R
ES0026000000040084RB0F;24/07/2019;9;0,045;R
ES0026000000040084RB0F;24/07/2019;10;0,038;R
ES0026000000040084RB0F;24/07/2019;11;0,058;R
ES0026000000040084RB0F;24/07/2019;12;0,057;R
ES0026000000040084RB0F;24/07/2019;13;0,025;R
ES0026000000040084RB0F;24/07/2019;14;0,059;R
ES0026000000040084RB0F;24/07/2019;15;0,058;R
ES0026000000040084RB0F;24/07/2019;16;0,038;R
ES0026000000040084RB0F;24/07/2019;17;0,045;R
ES0026000000040084RB0F;24/07/2019;18;0,058;R
ES0026000000040084RB0F;24/07/2019;19;0,052;R
ES0026000000040084RB0F;24/07/2019;20;0,032;R
ES0026000000040084RB0F;24/07/2019;21;0,058;R
ES0026000000040084RB0F;24/07/2019;22;0,059;R
ES0026000000040084RB0F;24/07/2019;23;0,031;R
ES0026000000040084RB0F;24/07/2019;24;0,052;R
ES0026000000040084RB0F;25/07/2019;1;0,058;R
ES0026000000040084RB0F;25/07/2019;2;0,048;R
ES0026000000040084RB0F;25/07/2019;3;0,035;R
ES0026000000040084RB0F;25/07/2019;4;0,059;R
ES0026000000040084RB0F;25/07/2019;5;0,058;R
ES0026000000040084RB0F;25/07/2019;6;0,029;R
ES0026000000040084RB0F;25/07/2019;7;0,055;R
ES0026000000040084RB0F;25/07/2019;8;0,06;R
ES0026000000040084RB0F;25/07/2019;9;0,042;R
ES0026000000040084RB0F;25/07/2019;10;0,042;R
ES0026000000040084RB0F;25/07/2019;11;0,059;R
ES0026000000040084RB0F;25/07/2019;12;0,056;R
ES0026000000040084RB0F;25/07/2019;13;0,028;R
ES0026000000040084RB0F;25/07/2019;14;0,058;R
ES0026000000040084RB0F;25/07/2019;15;0,059;R
ES0026000000040084RB0F;25/07/2019;16;0,039;R
ES0026000000040084RB0F;25/07/2019;17;0,045;R
ES0026000000040084RB0F;25/07/2019;18;0,059;R
ES0026000000040084RB0F;25/07/2019;19;0,053;R
ES0026000000040084RB0F;25/07/2019;20;0,031;R
ES0026000000040084RB0F;25/07/2019;21;0,059;R
ES0026000000040084RB0F;25/07/2019;22;0,058;R
ES0026000000040084RB0F;25/07/2019;23;0,034;R
ES0026000000040084RB0F;25/07/2019;24;0,05;R
ES0026000000040084RB0F;26/07/2019;1;0,059;R
ES0026000000040084RB0F;26/07/2019;2;0,048;R
ES0026000000040084RB0F;26/07/2019;3;0,036;R
ES0026000000040084RB0F;26/07/2019;4;0,059;R
ES0026000000040084RB0F;26/07/2019;5;0,058;R
ES0026000000040084RB0F;26/07/2019;6;0,028;R
ES0026000000040084RB0F;26/07/2019;7;0,056;R
ES0026000000040084RB0F;26/07/2019;8;0,058;R
ES0026000000040084RB0F;26/07/2019;9;0,044;R
ES0026000000040084RB0F;26/07/2019;10;0,04;R
ES0026000000040084RB0F;26/07/2019;11;0,058;R
ES0026000000040084RB0F;26/07/2019;12;0,057;R
ES0026000000040084RB0F;26/07/2019;13;0,027;R
ES0026000000040084RB0F;26/07/2019;14;0,056;R
ES0026000000040084RB0F;26/07/2019;15;0,058;R
ES0026000000040084RB0F;26/07/2019;16;0,045;R
ES0026000000040084RB0F;26/07/2019;17;0,039;R
ES0026000000040084RB0F;26/07/2019;18;0,058;R
ES0026000000040084RB0F;26/07/2019;19;0,058;R
ES0026000000040084RB0F;26/07/2019;20;0,026;R
ES0026000000040084RB0F;26/07/2019;21;0,058;R
ES0026000000040084RB0F;26/07/2019;22;0,058;R
ES0026000000040084RB0F;26/07/2019;23;0,042;R
ES0026000000040084RB0F;26/07/2019;24;0,041;R
ES0026000000040084RB0F;27/07/2019;1;0,058;R
ES0026000000040084RB0F;27/07/2019;2;0,056;R
ES0026000000040084RB0F;27/07/2019;3;0,028;R
ES0026000000040084RB0F;27/07/2019;4;0,058;R
ES0026000000040084RB0F;27/07/2019;5;0,058;R
ES0026000000040084RB0F;27/07/2019;6;0,034;R
ES0026000000040084RB0F;27/07/2019;7;0,048;R
ES0026000000040084RB0F;27/07/2019;8;0,058;R
ES0026000000040084RB0F;27/07/2019;9;0,048;R
ES0026000000040084RB0F;27/07/2019;10;0,034;R
ES0026000000040084RB0F;27/07/2019;11;0,058;R
ES0026000000040084RB0F;27/07/2019;12;0,057;R
ES0026000000040084RB0F;27/07/2019;13;0,025;R
ES0026000000040084RB0F;27/07/2019;14;0,056;R
ES0026000000040084RB0F;27/07/2019;15;0,058;R
ES0026000000040084RB0F;27/07/2019;16;0,039;R
ES0026000000040084RB0F;27/07/2019;17;0,043;R
ES0026000000040084RB0F;27/07/2019;18;0,058;R
ES0026000000040084RB0F;27/07/2019;19;0,049;R
ES0026000000040084RB0F;27/07/2019;20;0,033;R
ES0026000000040084RB0F;27/07/2019;21;0,057;R
ES0026000000040084RB0F;27/07/2019;22;0,057;R
ES0026000000040084RB0F;27/07/2019;23;0,025;R
ES0026000000040084RB0F;27/07/2019;24;0,057;R
ES0026000000040084RB0F;28/07/2019;1;0,058;R
ES0026000000040084RB0F;28/07/2019;2;0,033;R
ES0026000000040084RB0F;28/07/2019;3;0,049;R
ES0026000000040084RB0F;28/07/2019;4;0,057;R
ES0026000000040084RB0F;28/07/2019;5;0,041;R
ES0026000000040084RB0F;28/07/2019;6;0,041;R
ES0026000000040084RB0F;28/07/2019;7;0,057;R
ES0026000000040084RB0F;28/07/2019;8;0,051;R
ES0026000000040084RB0F;28/07/2019;9;0,031;R
ES0026000000040084RB0F;28/07/2019;10;0,057;R
ES0026000000040084RB0F;28/07/2019;11;0,056;R
ES0026000000040084RB0F;28/07/2019;12;0,025;R
ES0026000000040084RB0F;28/07/2019;13;0,057;R
ES0026000000040084RB0F;28/07/2019;14;0,057;R
ES0026000000040084RB0F;28/07/2019;15;0,03;R
ES0026000000040084RB0F;28/07/2019;16;0,051;R
ES0026000000040084RB0F;28/07/2019;17;0,057;R
ES0026000000040084RB0F;28/07/2019;18;0,041;R
ES0026000000040084RB0F;28/07/2019;19;0,041;R
ES0026000000040084RB0F;28/07/2019;20;0,056;R
ES0026000000040084RB0F;28/07/2019;21;0,051;R
ES0026000000040084RB0F;28/07/2019;22;0,031;R
ES0026000000040084RB0F;28/07/2019;23;0,057;R
ES0026000000040084RB0F;28/07/2019;24;0,056;R
ES0026000000040084RB0F;29/07/2019;1;0,025;R
ES0026000000040084RB0F;29/07/2019;2;0,058;R
ES0026000000040084RB0F;29/07/2019;3;0,056;R
ES0026000000040084RB0F;29/07/2019;4;0,034;R
ES0026000000040084RB0F;29/07/2019;5;0,049;R
ES0026000000040084RB0F;29/07/2019;6;0,057;R
ES0026000000040084RB0F;29/07/2019;7;0,042;R
ES0026000000040084RB0F;29/07/2019;8;0,04;R
ES0026000000040084RB0F;29/07/2019;9;0,057;R
ES0026000000040084RB0F;29/07/2019;10;0,05;R
ES0026000000040084RB0F;29/07/2019;11;0,031;R
ES0026000000040084RB0F;29/07/2019;12;0,056;R
ES0026000000040084RB0F;29/07/2019;13;0,057;R
ES0026000000040084RB0F;29/07/2019;14;0,025;R
ES0026000000040084RB0F;29/07/2019;15;0,057;R
ES0026000000040084RB0F;29/07/2019;16;0,056;R
ES0026000000040084RB0F;29/07/2019;17;0,231;R
ES0026000000040084RB0F;29/07/2019;18;0,495;R
ES0026000000040084RB0F;29/07/2019;19;0,503;R
ES0026000000040084RB0F;29/07/2019;20;0,397;R
ES0026000000040084RB0F;29/07/2019;21;0,377;R
ES0026000000040084RB0F;29/07/2019;22;0,511;R
ES0026000000040084RB0F;29/07/2019;23;0,43;R
ES0026000000040084RB0F;29/07/2019;24;0,346;R
ES0026000000040084RB0F;30/07/2019;1;0,144;R
ES0026000000040084RB0F;30/07/2019;2;0,147;R
ES0026000000040084RB0F;30/07/2019;3;0,089;R
ES0026000000040084RB0F;30/07/2019;4;0,022;R
ES0026000000040084RB0F;30/07/2019;5;0,054;R
ES0026000000040084RB0F;30/07/2019;6;0,057;R
ES0026000000040084RB0F;30/07/2019;7;0,022;R
ES0026000000040084RB0F;30/07/2019;8;0,06;R
ES0026000000040084RB0F;30/07/2019;9;0,251;R
ES0026000000040084RB0F;30/07/2019;10;0,129;R
ES0026000000040084RB0F;30/07/2019;11;0,394;R
ES0026000000040084RB0F;30/07/2019;12;1,251;R
ES0026000000040084RB0F;30/07/2019;13;0,581;R
ES0026000000040084RB0F;30/07/2019;14;0,294;R
ES0026000000040084RB0F;30/07/2019;15;0,202;R
ES0026000000040084RB0F;30/07/2019;16;0,181;R
ES0026000000040084RB0F;30/07/2019;17;0,199;R
ES0026000000040084RB0F;30/07/2019;18;0,293;R
ES0026000000040084RB0F;30/07/2019;19;0,375;R
ES0026000000040084RB0F;30/07/2019;20;0,421;R
ES0026000000040084RB0F;30/07/2019;21;0,222;R
ES0026000000040084RB0F;30/07/2019;22;0,144;R
ES0026000000040084RB0F;30/07/2019;23;0,513;R
ES0026000000040084RB0F;30/07/2019;24;0,168;R
ES0026000000040084RB0F;31/07/2019;1;0,085;R
ES0026000000040084RB0F;31/07/2019;2;0,115;R
ES0026000000040084RB0F;31/07/2019;3;0,061;R
ES0026000000040084RB0F;31/07/2019;4;0,029;R
ES0026000000040084RB0F;31/07/2019;5;0,065;R
ES0026000000040084RB0F;31/07/2019;6;0,055;R
ES0026000000040084RB0F;31/07/2019;7;0,034;R
ES0026000000040084RB0F;31/07/2019;8;0,061;R
ES0026000000040084RB0F;31/07/2019;9;0,257;R
ES0026000000040084RB0F;31/07/2019;10;0,149;R
ES0026000000040084RB0F;31/07/2019;11;0,436;R
ES0026000000040084RB0F;31/07/2019;12;0,968;R
ES0026000000040084RB0F;31/07/2019;13;0,396;R
ES0026000000040084RB0F;31/07/2019;14;0,14;R
ES0026000000040084RB0F;31/07/2019;15;0,034;R
ES0026000000040084RB0F;31/07/2019;16;0,115;R
ES0026000000040084RB0F;31/07/2019;17;0,202;R
ES0026000000040084RB0F;31/07/2019;18;0,171;R
ES0026000000040084RB0F;31/07/2019;19;0,263;R
ES0026000000040084RB0F;31/07/2019;20;0,281;R
ES0026000000040084RB0F;31/07/2019;21;0,554;R
ES0026000000040084RB0F;31/07/2019;22;0,095;R
ES0026000000040084RB0F;31/07/2019;23;0,165;R
ES0026000000040084RB0F;31/07/2019;24;0,23;R
ES0026000000040084RB0F;01/08/2019;1;0,125;R
ES0026000000040084RB0F;01/08/2019;2;0,053;R
ES0026000000040084RB0F;01/08/2019;3;0,054;R
ES0026000000040084RB0F;01/08/2019;4;0,046;R
ES0026000000040084RB0F;01/08/2019;5;0,028;R
ES0026000000040084RB0F;01/08/2019;6;0,054;R
ES0026000000040084RB0F;01/08/2019;7;0,044;R
ES0026000000040084RB0F;01/08/2019;8;0,039;R
ES0026000000040084RB0F;01/08/2019;9;0,342;R
ES0026000000040084RB0F;01/08/2019;10;0,848;R
ES0026000000040084RB0F;01/08/2019;11;0,053;R
ES0026000000040084RB0F;01/08/2019;12;0,157;R
ES0026000000040084RB0F;01/08/2019;13;0,078;R
ES0026000000040084RB0F;01/08/2019;14;0,063;R
ES0026000000040084RB0F;01/08/2019;15;0,054;R
ES0026000000040084RB0F;01/08/2019;16;0,036;R
ES0026000000040084RB0F;01/08/2019;17;0,13;R
ES0026000000040084RB0F;01/08/2019;18;0,176;R
ES0026000000040084RB0F;01/08/2019;19;0,137;R
ES0026000000040084RB0F;01/08/2019;20;0,087;R
ES0026000000040084RB0F;01/08/2019;21;0,817;R
ES0026000000040084RB0F;01/08/2019;22;1,434;R
ES0026000000040084RB0F;01/08/2019;23;1,542;R
ES0026000000040084RB0F;01/08/2019;24;0,31;R
ES0026000000040084RB0F;02/08/2019;1;0,129;R
ES0026000000040084RB0F;02/08/2019;2;0,024;R
ES0026000000040084RB0F;02/08/2019;3;0,055;R
ES0026000000040084RB0F;02/08/2019;4;0,061;R
ES0026000000040084RB0F;02/08/2019;5;0,028;R
ES0026000000040084RB0F;02/08/2019;6;0,047;R
ES0026000000040084RB0F;02/08/2019;7;0,244;R
ES0026000000040084RB0F;02/08/2019;8;0,35;R
ES0026000000040084RB0F;02/08/2019;9;0,348;R
ES0026000000040084RB0F;02/08/2019;10;0,423;R
ES0026000000040084RB0F;02/08/2019;11;0,283;R
ES0026000000040084RB0F;02/08/2019;12;0,16;R
ES0026000000040084RB0F;02/08/2019;13;0,094;R
ES0026000000040084RB0F;02/08/2019;14;0,073;R
ES0026000000040084RB0F;02/08/2019;15;0,031;R
ES0026000000040084RB0F;02/08/2019;16;0,045;R
ES0026000000040084RB0F;02/08/2019;17;0,141;R
ES0026000000040084RB0F;02/08/2019;18;0,147;R
ES0026000000040084RB0F;02/08/2019;19;0,058;R
ES0026000000040084RB0F;02/08/2019;20;0,069;R
ES0026000000040084RB0F;02/08/2019;21;0,458;R
ES0026000000040084RB0F;02/08/2019;22;0,896;R
ES0026000000040084RB0F;02/08/2019;23;0,235;R
ES0026000000040084RB0F;02/08/2019;24;0,155;R
ES0026000000040084RB0F;03/08/2019;1;0,08;R
ES0026000000040084RB0F;03/08/2019;2;0,116;R
ES0026000000040084RB0F;03/08/2019;3;0,111;R
ES0026000000040084RB0F;03/08/2019;4;0,025;R
